Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date
25/10/2024,SCB,22.1,17.53,22.1,22.1,22.1,22.1,0.0,23.0,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0.0,0.0,0.25,1060.0,265.0,2025-08-23 18:33:27
25/10/2024,SOGEGH,1.57,1.5,1.5,1.5,1.5,1.5,0.0,1.5,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,TBL,0.83,0.82,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,TOTAL,12.71,9.0,12.7,12.7,12.8,12.71,0.01,12.7,0.0,5117.0,65035.9,2025-08-23 18:33:27
25/10/2024,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,10.0,119.2,2025-08-23 18:33:27
25/10/2024,UNIL,16.5,8.11,16.5,16.5,16.5,16.5,0.0,16.5,17.6,65.0,1072.5,2025-08-23 18:33:27
25/10/2024,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,GLD,432.0,218.5,428.6,428.6,428.6,427.96,0.64,426.0,0.0,18527.0,7928784.0,2025-08-23 18:33:27
25/10/2024,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
25/10/2024,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
25/10/2024,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
25/10/2024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,ACCESS,4.8,3.4,4.32,4.32,4.32,4.32,0.0,4.32,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,ALLGH,6.15,4.4,6.14,6.14,6.14,6.14,0.0,0.0,6.14,55.0,337.7,2025-08-23 18:33:27
24/10/2024,BOPP,25.21,21.53,25.21,25.21,25.21,25.21,0.0,25.25,0.0,45.0,1136.25,2025-08-23 18:33:27
24/10/2024,CAL,0.5,0.26,0.26,0.26,0.26,0.26,0.0,0.26,0.26,10901.0,2834.26,2025-08-23 18:33:27
24/10/2024,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,CMLT,0.12,0.1,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0.0,0.0,0.38,0.0,0.0,2025-08-23 18:33:27
24/10/2024,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0.0,6.1,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,EGL,2.39,1.32,1.99,1.99,1.99,1.99,0.0,0.0,1.99,673.0,1339.27,2025-08-23 18:33:27
24/10/2024,ETI,0.19,0.15,0.19,0.19,0.19,0.19,0.0,0.19,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,FML,3.7,3.19,3.7,3.7,3.7,3.7,0.0,3.5,3.7,0.0,0.0,2025-08-23 18:33:27
24/10/2024,GCB,6.15,3.4,6.15,6.15,6.15,6.15,0.0,6.15,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,GGBL,5.16,3.4,4.7,4.7,4.7,4.7,0.0,0.0,4.7,121.0,568.7,2025-08-23 18:33:27
24/10/2024,GOIL,1.51,1.5,1.51,1.51,1.51,1.51,0.0,0.0,1.51,0.0,0.0,2025-08-23 18:33:27
24/10/2024,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27
24/10/2024,MTNGH,2.43,1.39,2.16,2.16,2.16,2.16,0.0,2.0,2.16,43052.0,92992.32,2025-08-23 18:33:27
24/10/2024,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,RBGH,0.66,0.48,0.66,0.66,0.66,0.66,0.0,0.66,0.0,10000.0,6600.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,SCB,22.1,17.53,22.1,22.1,22.1,22.1,0.0,23.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0.0,0.0,0.25,45.0,11.25,2025-08-23 18:33:27
24/10/2024,SOGEGH,1.57,1.5,1.5,1.5,1.5,1.5,0.0,1.5,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,TBL,0.83,0.82,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,TOTAL,12.7,9.0,12.7,12.7,12.7,12.7,0.0,12.7,0.0,15.0,190.5,2025-08-23 18:33:27
24/10/2024,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,28.0,333.76,2025-08-23 18:33:27
24/10/2024,UNIL,16.5,8.11,16.5,16.5,16.5,16.5,0.0,16.5,17.6,1.0,16.5,2025-08-23 18:33:27
24/10/2024,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,GLD,432.0,218.5,432.0,432.0,428.5,428.6,3.4,426.0,0.0,234.0,100293.5,2025-08-23 18:33:27
24/10/2024,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
24/10/2024,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
24/10/2024,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
24/10/2024,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
23/10/2024,ACCESS,4.8,3.4,4.32,4.32,4.32,4.32,0.0,4.32,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,ALLGH,6.15,4.4,6.15,6.15,6.14,6.14,0.01,0.0,6.14,1799.0,11045.86,2025-08-23 18:33:27
23/10/2024,BOPP,25.21,21.53,25.21,25.21,25.21,25.21,0.0,25.25,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,CAL,0.5,0.26,0.26,0.26,0.26,0.26,0.0,0.26,0.26,109113.0,28369.38,2025-08-23 18:33:27
23/10/2024,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,CMLT,0.12,0.1,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0.0,0.0,0.38,49.0,18.62,2025-08-23 18:33:27
23/10/2024,EGH,6.2,5.48,6.1,6.1,6.1,6.1,0.0,6.1,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,EGL,2.39,1.32,1.99,1.99,1.99,1.99,0.0,0.0,1.99,127.0,252.73,2025-08-23 18:33:27
23/10/2024,ETI,0.19,0.15,0.18,0.18,0.19,0.19,0.01,0.19,0.0,2000.0,380.0,2025-08-23 18:33:27
23/10/2024,FML,3.7,3.19,3.5,3.5,3.7,3.7,0.2,3.5,3.7,23020.0,85174.0,2025-08-23 18:33:27
23/10/2024,GCB,6.15,3.4,6.15,6.15,6.15,6.15,0.0,6.15,0.0,0.0,0.0,2025-08-23 18:33:27
23/10/2024,GGBL,5.16,3.4,4.7,4.7,4.7,4.7,0.0,0.0,4.7,520.0,2444.0,2025-08-23 18:33:27
23/10/2024,GOIL,1.51,1.5,1.51,1.51,1.51,1.51,0.0,0.0,1.51,391.0,590.41,2025-08-23 18:33:27
